"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","tissue","module","n_genes_in_module"
"GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","9/1448","9/3176",1,2.19337016574586,3.2813811276489,0.000839655578614285,0.0160933985901071,0.0142888756360677,"Solyc06g065680/Solyc03g032190/Solyc04g078310/Solyc01g009040/Solyc10g080950/Solyc10g078330/Solyc04g082430/Solyc12g088530/Solyc02g082820",9,"Leaf","turquoise",2037
"GO:0044772","mitotic cell cycle phase transition","9/1448","9/3176",1,2.19337016574586,3.2813811276489,0.000839655578614285,0.0160933985901071,0.0142888756360677,"Solyc06g065680/Solyc03g032190/Solyc04g078310/Solyc01g009040/Solyc10g080950/Solyc10g078330/Solyc04g082430/Solyc12g088530/Solyc02g082820",9,"Leaf","turquoise",2037
"GO:0005515","protein binding","200/1448","376/3176",0.531914893617021,1.16668625837546,3.15064144419121,0.00100076750008477,0.0177058865399613,0.0157205583009267,"Solyc03g096545/Solyc11g056680/Solyc01g086920/Solyc11g072930/Solyc05g005150/Solyc02g070890/Solyc02g087980/Solyc02g031790/Solyc03g096540/Solyc06g043150/Solyc08g066490/Solyc03g007050/Solyc03g006080/Solyc03g043700/Solyc04g074020/Solyc07g061750/Solyc02g068540/Solyc10g052880/Solyc01g009930/Solyc05g009990/Solyc02g082260/Solyc09g061930/Solyc08g016270/Solyc08g029000/Solyc03g121760/Solyc06g048740/Solyc06g068910/Solyc08g061560/Solyc04g014400/Solyc03g096460/Solyc02g083640/Solyc01g080770/Solyc02g072400/Solyc04g008830/Solyc07g065880/Solyc10g085670/Solyc07g006630/Solyc05g051640/Solyc12g056300/Solyc02g080610/Solyc02g150128/Solyc12g014130/Solyc10g080610/Solyc02g067560/Solyc08g081940/Solyc03g114690/Solyc01g009810/Solyc11g012020/Solyc07g008250/Solyc01g060050/Solyc11g011500/Solyc12g100030/Solyc06g074070/Solyc07g008620/Solyc03g120260/Solyc05g051583/Solyc12g100010/Solyc12g006790/Solyc02g080400/Solyc08g014000/Solyc08g062330/Solyc08g078470/Solyc03g006300/Solyc04g050170/Solyc06g008270/Solyc08g083240/Solyc12g099980/Solyc11g006700/Solyc02g093950/Solyc01g103530/Solyc03g118510/Solyc06g074730/Solyc09g015170/Solyc03g005960/Solyc05g012430/Solyc08g077740/Solyc06g052070/Solyc01g068250/Solyc10g008580/Solyc11g011350/Solyc09g005090/Solyc05g009100/Solyc02g090480/Solyc10g079170/Solyc11g011180/Solyc07g042990/Solyc01g009690/Solyc02g093610/Solyc07g066390/Solyc03g116370/Solyc02g062670/Solyc03g113450/Solyc03g093260/Solyc02g080390/Solyc06g072830/Solyc03g043770/Solyc12g014350/Solyc08g013760/Solyc03g095860/Solyc02g071820/Solyc10g017960/Solyc04g016080/Solyc08g077320/Solyc07g008210/Solyc09g098290/Solyc07g008600/Solyc06g053710/Solyc02g077630/Solyc03g093310/Solyc03g064010/Solyc02g094520/Solyc07g005150/Solyc03g082470/Solyc02g080950/Solyc07g008590/Solyc05g010620/Solyc03g026040/Solyc09g089610/Solyc03g093490/Solyc06g082010/Solyc05g015150/Solyc12g042760/Solyc03g093360/Solyc02g070000/Solyc03g093250/Solyc03g083100/Solyc03g096830/Solyc02g084610/Solyc04g063300/Solyc02g038740/Solyc05g012300/Solyc03g111210/Solyc03g033610/Solyc01g107790/Solyc02g087400/Solyc01g086690/Solyc12g008500/Solyc12g009560/Solyc09g075870/Solyc03g093330/Solyc11g005150/Solyc12g096710/Solyc08g066310/Solyc03g044220/Solyc10g075010/Solyc12g040740/Solyc02g086470/Solyc11g020280/Solyc12g017480/Solyc02g067360/Solyc04g005460/Solyc09g007110/Solyc09g015520/Solyc11g066040/Solyc04g073940/Solyc04g076520/Solyc02g037540/Solyc08g067250/Solyc01g111590/Solyc04g008650/Solyc02g079190/Solyc04g008720/Solyc12g044320/Solyc02g092950/Solyc09g030450/Solyc09g098350/Solyc04g074000/Solyc09g090340/Solyc11g012270/Solyc04g064650/Solyc02g088600/Solyc09g010070/Solyc12g042750/Solyc01g008390/Solyc06g075640/Solyc11g040040/Solyc03g063680/Solyc03g096190/Solyc03g096870/Solyc01g102880/Solyc06g048620/Solyc10g084090/Solyc01g008140/Solyc12g006575/Solyc08g080470/Solyc09g091460/Solyc04g082420/Solyc04g078940/Solyc09g008080/Solyc09g008820/Solyc04g009040/Solyc09g074520/Solyc08g042100/Solyc11g017290/Solyc07g047680/Solyc05g006630/Solyc11g005140/Solyc06g052010/Solyc02g068060/Solyc04g072570",200,"Leaf","turquoise",2037
"GO:0003700","DNA-binding transcription factor activity","59/603","192/3176",0.307291666666667,1.61850469872858,4.27961632992202,3.67836043166156e-05,0.00417713283146779,0.003986274824709,"Solyc03g019710/Solyc10g085620/Solyc05g053330/Solyc05g007880/Solyc10g078720/Solyc01g108240/Solyc11g032100/Solyc10g083340/Solyc12g006800/Solyc05g007890/Solyc06g075370/Solyc06g075660/Solyc07g040680/Solyc01g102300/Solyc08g083170/Solyc12g056750/Solyc02g087840/Solyc09g010680/Solyc01g087990/Solyc06g065820/Solyc05g009720/Solyc05g053380/Solyc08g082210/Solyc12g017370/Solyc02g067230/Solyc10g083380/Solyc01g065980/Solyc08g008305/Solyc01g109690/Solyc06g074320/Solyc02g078130/Solyc04g049800/Solyc03g121400/Solyc11g072500/Solyc10g054010/Solyc01g087050/Solyc03g007370/Solyc02g076920/Solyc10g086440/Solyc04g082480/Solyc11g012980/Solyc05g014260/Solyc06g035490/Solyc11g073120/Solyc02g088070/Solyc08g077230/Solyc02g086930/Solyc09g005030/Solyc09g066010/Solyc12g008350/Solyc06g069240/Solyc01g108300/Solyc09g063010/Solyc02g077920/Solyc06g075510/Solyc06g008610/Solyc10g052470/Solyc02g072000/Solyc03g113270",59,"Leaf","blue",1012
"GO:0016036","cellular response to phosphate starvation","6/603","6/3176",1,5.26699834162521,5.0638297500535,4.59025585875581e-05,0.00417713283146779,0.003986274824709,"Solyc01g090890/Solyc08g060920/Solyc12g009480/Solyc09g090360/Solyc05g010060/Solyc02g067160",6,"Leaf","blue",1012
"GO:0055085","transmembrane transport","53/603","178/3176",0.297752808988764,1.56826355115807,3.7770663647894,0.000232037650134116,0.014076950774803,0.0134337586919751,"Solyc07g014680/Solyc06g075650/Solyc01g080870/Solyc09g010530/Solyc12g006050/Solyc06g011350/Solyc03g005555/Solyc07g032490/Solyc09g066410/Solyc04g076950/Solyc03g093140/Solyc01g080680/Solyc02g032100/Solyc08g081810/Solyc08g016500/Solyc11g065820/Solyc07g063930/Solyc07g020790/Solyc02g081600/Solyc03g032080/Solyc02g086650/Solyc02g082410/Solyc03g025190/Solyc04g073960/Solyc03g005980/Solyc04g054730/Solyc01g091870/Solyc07g042000/Solyc08g081890/Solyc02g077270/Solyc02g070530/Solyc03g063730/Solyc04g079520/Solyc10g024360/Solyc08g081190/Solyc07g049320/Solyc11g065830/Solyc10g055630/Solyc10g084940/Solyc03g097940/Solyc06g075440/Solyc02g082450/Solyc10g080340/Solyc12g094420/Solyc02g080480/Solyc12g095810/Solyc09g060100/Solyc02g037550/Solyc10g080880/Solyc11g012700/Solyc08g048290/Solyc09g014610/Solyc06g036100",53,"Leaf","blue",1012
"GO:0020037","heme binding","19/212","127/3176",0.149606299212598,2.24127172782647,3.81760251054584,0.000597715128548285,0.0403239753975181,0.0347006165541454,"Solyc04g054256/Solyc09g092600/Solyc07g055560/Solyc08g075320/Solyc07g019510/Solyc04g071780/Solyc11g063610/Solyc06g050440/Solyc02g077300/Solyc02g070580/Solyc02g079500/Solyc10g007880/Solyc02g083630/Solyc10g007900/Solyc09g092640/Solyc02g021770/Solyc02g014730/Solyc02g083620/Solyc01g007950",19,"Leaf","brown",347
"GO:0004866","endopeptidase inhibitor activity","5/212","14/3176",0.357142857142857,5.35040431266846,4.36227862797285,0.0015386128980378,0.0403239753975181,0.0347006165541454,"Solyc03g098670/Solyc03g020010/Solyc07g007240/Solyc03g098740/Solyc03g019690",5,"Leaf","brown",347
"GO:0043169","cation binding","4/212","9/3176",0.444444444444444,6.65828092243187,4.54550797617808,0.00186269905636729,0.0403239753975181,0.0347006165541454,"Solyc03g096670/Solyc06g051940/Solyc06g076400/Solyc03g007230",4,"Leaf","brown",347
"GO:1902600","proton transmembrane transport","4/212","9/3176",0.444444444444444,6.65828092243187,4.54550797617808,0.00186269905636729,0.0403239753975181,0.0347006165541454,"Solyc08g081820/Solyc11g039980/Solyc01g098190/Solyc01g067710",4,"Leaf","brown",347
"GO:0006979","response to oxidative stress","8/212","37/3176",0.216216216216216,3.23916369199388,3.66346243993913,0.00246445197617746,0.0403239753975181,0.0347006165541454,"Solyc01g080410/Solyc06g050440/Solyc02g077300/Solyc02g079500/Solyc02g083630/Solyc02g083620/Solyc01g007950/Solyc08g080940",8,"Leaf","brown",347
"GO:0008483","transaminase activity","3/212","5/3176",0.6,8.98867924528302,4.78038154232489,0.00265261111526892,0.0403239753975181,0.0347006165541454,"Solyc10g007110/Solyc08g068330/Solyc11g044840",3,"Leaf","brown",347
"GO:0046274","lignin catabolic process","3/212","5/3176",0.6,8.98867924528302,4.78038154232489,0.00265261111526892,0.0403239753975181,0.0347006165541454,"Solyc04g072280/Solyc06g050530/Solyc07g049460",3,"Leaf","brown",347
"GO:0052716","hydroquinone:oxygen oxidoreductase activity","3/212","5/3176",0.6,8.98867924528302,4.78038154232489,0.00265261111526892,0.0403239753975181,0.0347006165541454,"Solyc04g072280/Solyc06g050530/Solyc07g049460",3,"Leaf","brown",347
"GO:0004650","polygalacturonase activity","4/212","10/3176",0.4,5.99245283018868,4.22823591286728,0.00294335586843197,0.0403239753975181,0.0347006165541454,"Solyc07g041650/Solyc01g087280/Solyc02g068400/Solyc01g094970",4,"Leaf","brown",347
"GO:0098542","defense response to other organism","4/212","10/3176",0.4,5.99245283018868,4.22823591286728,0.00294335586843197,0.0403239753975181,0.0347006165541454,"Solyc10g005040/Solyc10g081970/Solyc10g081980/Solyc02g081450",4,"Leaf","brown",347
"GO:0042744","hydrogen peroxide catabolic process","4/26","26/3176",0.153846153846154,18.792899408284,8.27525494565104,4.67321999408793e-05,0.00177582359775341,0.00147575368234356,"Solyc10g076240/Solyc09g007520/Solyc02g092580/Solyc01g006300",4,"Leaf","tan",41
"GO:0004601","peroxidase activity","4/26","36/3176",0.111111111111111,13.5726495726496,6.89154345926284,0.00017415968587723,0.00245968548179712,0.00204405995717212,"Solyc10g076240/Solyc09g007520/Solyc02g092580/Solyc01g006300",4,"Leaf","tan",41
"GO:0006979","response to oxidative stress","4/26","37/3176",0.108108108108108,13.2058212058212,6.78383802806041,0.000194185695931351,0.00245968548179712,0.00204405995717212,"Solyc10g076240/Solyc09g007520/Solyc02g092580/Solyc01g006300",4,"Leaf","tan",41
"GO:0020037","heme binding","6/26","127/3176",0.047244094488189,5.77104784978801,4.98471327537743,0.000432574583135584,0.00410945853978805,0.00341506249843882,"Solyc10g076240/Solyc05g055400/Solyc09g007520/Solyc02g092580/Solyc03g115220/Solyc01g006300",6,"Leaf","tan",41
"GO:0004867","serine-type endopeptidase inhibitor activity","3/26","21/3176",0.142857142857143,17.4505494505494,6.87058371240949,0.000587723228796823,0.00446669653885585,0.00371193618187467,"Solyc03g020030/Solyc03g020040/Solyc06g069400",3,"Leaf","tan",41
"GO:0008061","chitin binding","2/26","8/3176",0.25,30.5384615384615,7.59877422624003,0.0017510218264642,0.0110898049009399,0.00921590434981158,"Solyc10g074440/Solyc01g097280",2,"Leaf","tan",41
"GO:0016787","hydrolase activity","3/26","53/3176",0.0566037735849057,6.91436865021771,3.94424238525683,0.0087012526146223,0.0472353713365211,0.0392537711937848,"Solyc09g075670/Solyc09g075680/Solyc06g069400",3,"Leaf","tan",41
"GO:0006355","regulation of DNA-templated transcription","19/97","226/3176",0.084070796460177,2.7526685521394,4.85172183433732,3.42314545443384e-05,0.00114002518494216,0.00108002385941888,"Solyc11g072600/Solyc04g012050/Solyc04g078640/Solyc10g009290/Solyc04g051360/Solyc04g071770/Solyc01g100660/Solyc04g078840/Solyc12g056590/Solyc09g066360/Solyc08g007270/Solyc01g104650/Solyc09g089930/Solyc08g077110/Solyc04g074700/Solyc05g050560/Solyc06g053840/Solyc03g116890/Solyc03g120500",19,"Leaf","magenta",150
"GO:0009873","ethylene-activated signaling pathway","6/97","23/3176",0.260869565217391,8.54146122814881,6.44184576951969,4.60774593370195e-05,0.00114002518494216,0.00108002385941888,"Solyc04g012050/Solyc04g051360/Solyc04g071770/Solyc12g056590/Solyc09g066360/Solyc09g089930",6,"Leaf","magenta",150
"GO:0003700","DNA-binding transcription factor activity","17/97","192/3176",0.0885416666666667,2.89905498281787,4.8177208391336,4.88582222118067e-05,0.00114002518494216,0.00108002385941888,"Solyc11g072600/Solyc04g012050/Solyc04g078640/Solyc10g009290/Solyc04g051360/Solyc04g071770/Solyc04g078840/Solyc12g056590/Solyc09g066360/Solyc03g114230/Solyc08g007840/Solyc01g104650/Solyc09g089930/Solyc04g074700/Solyc05g050560/Solyc10g080600/Solyc03g116890",17,"Leaf","magenta",150
"GO:0016567","protein ubiquitination","10/139","30/3176",0.333333333333333,7.61630695443645,7.78849925512187,2.65249629402241e-07,2.36072170167994e-05,1.78694487176246e-05,"Solyc12g055710/Solyc12g094610/Solyc01g005160/Solyc06g076040/Solyc02g072080/Solyc04g071030/Solyc04g008100/Solyc01g007040/Solyc01g109200/Solyc01g007010",10,"Leaf","green",209
"GO:0004842","ubiquitin-protein transferase activity","8/139","22/3176",0.363636363636364,8.30869849574886,7.3582986635556,2.09538017199631e-06,9.32444176538359e-05,7.05812268461916e-05,"Solyc12g094610/Solyc01g005160/Solyc06g076040/Solyc02g072080/Solyc04g071030/Solyc04g008100/Solyc01g007040/Solyc01g007010",8,"Leaf","green",209
"GO:0007166","cell surface receptor signaling pathway","5/139","10/3176",0.5,11.4244604316547,7.06244370291702,3.15595086467179e-05,0.000936265423185964,0.00070870475557542,"Solyc12g094610/Solyc06g076040/Solyc02g072080/Solyc06g060690/Solyc06g060680",5,"Leaf","green",209
"GO:0043565","sequence-specific DNA binding","11/139","62/3176",0.17741935483871,4.05384079832908,5.19445277720888,5.66508050567089e-05,0.00126048041251177,0.000954118822007729,"Solyc08g008280/Solyc09g014990/Solyc03g007380/Solyc02g073580/Solyc10g009550/Solyc08g082110/Solyc12g011200/Solyc03g095770/Solyc04g072070/Solyc08g067360/Solyc10g011910",11,"Leaf","green",209
"GO:0061630","ubiquitin protein ligase activity","5/139","18/3176",0.277777777777778,6.34692246203038,4.86621109913461,0.000807101123779612,0.0143664000032771,0.0108746256677674,"Solyc01g005160/Solyc04g071030/Solyc04g008100/Solyc01g007040/Solyc01g007010",5,"Leaf","green",209
"GO:0030247","polysaccharide binding","4/139","12/3176",0.333333333333333,7.61630695443645,4.91184778797488,0.00132199823445715,0.0172665728917807,0.0130699073338139,"Solyc03g083480/Solyc02g086210/Solyc03g083470/Solyc03g119240",4,"Leaf","green",209
"GO:0003700","DNA-binding transcription factor activity","18/139","192/3176",0.09375,2.14208633093525,3.49226352227842,0.00145557588791658,0.0172665728917807,0.0130699073338139,"Solyc03g093560/Solyc03g093540/Solyc03g026280/Solyc03g124110/Solyc08g008280/Solyc03g093550/Solyc09g014990/Solyc03g007380/Solyc12g009240/Solyc10g006130/Solyc10g009550/Solyc08g082110/Solyc12g011200/Solyc03g095770/Solyc04g072070/Solyc08g067360/Solyc08g078190/Solyc10g011910",18,"Leaf","green",209
"GO:0006468","protein phosphorylation","21/139","243/3176",0.0864197530864197,1.97459809929834,3.38165683774983,0.00165738301977833,0.0172665728917807,0.0130699073338139,"Solyc11g020230/Solyc07g055630/Solyc06g062920/Solyc02g082550/Solyc02g079570/Solyc06g082440/Solyc03g078370/Solyc04g077270/Solyc07g055640/Solyc05g009090/Solyc06g060690/Solyc06g005170/Solyc09g005000/Solyc03g083470/Solyc06g060680/Solyc08g066320/Solyc03g117640/Solyc10g075040/Solyc03g119240/Solyc06g005500/Solyc04g007390",21,"Leaf","green",209
"GO:0004672","protein kinase activity","21/139","244/3176",0.0860655737704918,1.96650548413728,3.36104341088965,0.0017460579328767,0.0172665728917807,0.0130699073338139,"Solyc11g020230/Solyc07g055630/Solyc06g062920/Solyc02g082550/Solyc02g079570/Solyc06g082440/Solyc03g078370/Solyc04g077270/Solyc07g055640/Solyc05g009090/Solyc06g060690/Solyc06g005170/Solyc09g005000/Solyc03g083470/Solyc06g060680/Solyc08g066320/Solyc03g117640/Solyc10g075040/Solyc03g119240/Solyc06g005500/Solyc04g007390",21,"Leaf","green",209
"GO:0005509","calcium ion binding","8/139","56/3176",0.142857142857143,3.26413155190134,3.65658137104442,0.00263208874120412,0.0234255897967167,0.017731966256533,"Solyc10g006660/Solyc02g094000/Solyc02g079720/Solyc10g006700/Solyc02g088090/Solyc03g117980/Solyc10g074740/Solyc10g079420",8,"Leaf","green",209
"GO:0015979","photosynthesis","21/147","23/3176",0.91304347826087,19.7267080745342,19.8538286158593,5.25838834519092e-27,4.41704620996038e-25,3.70854756976623e-25,"Solyc06g066640/Solyc03g115980/Solyc12g150101/Solyc02g069450/Solyc06g084050/Solyc06g082950/Solyc08g013670/Solyc06g054260/Solyc01g087040/Solyc10g006530/Solyc02g079950/Solyc09g065910/Solyc08g006930/Solyc03g114930/Solyc12g044280/Solyc06g083680/Solyc02g069460/Solyc09g064500/Solyc09g063130/Solyc06g082940/Solyc07g066150",21,"Leaf","black",187
"GO:0005840","ribosome","14/147","16/3176",0.875,18.9047619047619,15.814879810844,1.24592355798865e-17,5.23287894355234e-16,4.39351991501262e-16,"Solyc05g009570/Solyc07g006000/Solyc02g077990/Solyc05g005880/Solyc07g061900/Solyc07g062190/Solyc06g082750/Solyc02g068090/Solyc02g086740/Solyc12g100160/Solyc07g063960/Solyc12g098890/Solyc06g072470/Solyc01g056780",14,"Leaf","black",187
